price,make_model,body_type,vat,km,type,fuel,gears,extras,age,previous_owners,hp_kw,inspection_new,paint_type,upholstery_type,gearing_type,displacement_cc,weight_kg,drive_chain,cons_comb,comfort_package,entertainment_media_package,safety_security_package
9950,Opel Corsa,Compact,VAT deductible,11925.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,20.0,Pre-registered,Benzine,5.0,Alloy wheels,0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8,Standard,Standard Media,Safety Standard Package
9950,Opel Corsa,Sedans,VAT deductible,10000.0,Used,Benzine,5.0,Cab or rented Car,1.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1120.0,front,5.7,Standard,Standard Media,Safety Standard Package
9950,Opel Corsa,Sedans,VAT deductible,14200.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,4939.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,1,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,43000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,16455.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,5.0,Pre-registered,Benzine,5.0,Alloy wheels,0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.7,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,37490.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,19525.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,10824.0,Used,Benzine,5.0,"Alloy wheels,Sport package,Sport seats",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1088.0,front,5.1,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,20641.0,Used,Benzine,5.0,"Alloy wheels,Sport package,Sport seats",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1088.0,front,5.1,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,26595.0,Employee's car,Benzine,5.0,"Alloy wheels,Catalytic Converter,Voice Control",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,27000.0,Used,Benzine,5.0,"Alloy wheels,Voice Control",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,19800.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.45,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,24965.0,Employee's car,Benzine,5.0,"Alloy wheels,Sport seats",1.0,2.0,55.0,0,Metallic,Cloth,Manual,1398.0,1088.0,front,5.2,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,25000.0,Used,Benzine,5.0,"Alloy wheels,Voice Control",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,13463.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1397.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,28000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,17000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,22000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,7700.0,Used,Benzine,5.0,Sport seats,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.6,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,18416.0,Used,Benzine,5.0,"Alloy wheels,Sport package,Sport seats",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1088.0,front,5.1,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,18078.0,Used,Benzine,5.0,"Alloy wheels,Sport seats,Voice Control",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,7360.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1397.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9890,Opel Corsa,Sedans,VAT deductible,15900.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1141.0,front,5.6,Standard,Premium Media,Safety Standard Package
9880,Opel Corsa,Compact,VAT deductible,1647.3626086956522,New,Benzine,5.0,Alloy wheels,0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1135.0,front,5.6,Standard,Premium Media,Safety Standard Package
9880,Opel Corsa,Sedans,VAT deductible,22268.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9880,Opel Corsa,Sedans,VAT deductible,19247.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9880,Opel Corsa,Sedans,VAT deductible,26001.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9880,Opel Corsa,Sedans,VAT deductible,15644.0,Used,Benzine,5.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9880,Opel Corsa,Sedans,VAT deductible,15717.0,Used,Benzine,5.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9880,Opel Corsa,Sedans,VAT deductible,13999.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9880,Opel Corsa,Compact,VAT deductible,10490.0,Used,Benzine,5.0,"Alloy wheels,Sport seats",1.0,1.0,66.0,1,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9865,Opel Corsa,Compact,VAT deductible,7208.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,51.0,1,Metallic,Cloth,Manual,1229.0,1120.0,front,5.4,Standard,Standard Media,Safety Standard Package
9850,Opel Corsa,Compact,VAT deductible,15430.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9850,Opel Corsa,Compact,VAT deductible,13000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9850,Opel Corsa,Sedans,Price negotiable,5000.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,66.0,0,Metallic,Cloth,Manual,1398.0,1141.0,front,5.6,Standard,Standard Media,Safety Standard Package
9849,Opel Corsa,Sedans,VAT deductible,24487.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9849,Opel Corsa,Sedans,VAT deductible,14164.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9849,Opel Corsa,Sedans,VAT deductible,17667.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9849,Opel Corsa,Sedans,VAT deductible,17719.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9849,Opel Corsa,Sedans,VAT deductible,15513.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,17487.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,74.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9849,Opel Corsa,Sedans,VAT deductible,17661.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,18920.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,74.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,19400.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,44200.0,Used,Benzine,5.0,"Alloy wheels,Sport seats,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,22500.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,43600.0,Used,Benzine,5.0,"Alloy wheels,Sport seats,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,37200.0,Used,Benzine,5.0,"Alloy wheels,Sport seats,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,11252.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,43000.0,Used,Benzine,5.0,"Alloy wheels,Sport seats,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Sedans,VAT deductible,19557.0,Used,Benzine,5.0,"Alloy wheels,Touch screen",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,42400.0,Used,Benzine,5.0,"Alloy wheels,Sport seats,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,45900.0,Used,Benzine,5.0,"Alloy wheels,Sport seats,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Sedans,VAT deductible,39000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Sedans,VAT deductible,24500.0,Employee's car,Benzine,5.0,"Alloy wheels,Sport seats,Touch screen",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Sedans,VAT deductible,9800.0,Employee's car,Benzine,5.0,"Alloy wheels,Catalytic Converter,Sport seats,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9800,Opel Corsa,Compact,VAT deductible,41500.0,Used,Benzine,5.0,"Alloy wheels,Sport seats,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
14790,Opel Corsa,Compact,VAT deductible,1000.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
14790,Opel Corsa,Compact,VAT deductible,7500.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
15190,Opel Corsa,Compact,VAT deductible,3901.0,Used,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.9,Premium,Premium Media,Safety Standard Package
15250,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,6.0,"Alloy wheels,Catalytic Converter,Sport package,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Standard,Premium Media,Safety Standard Package
15450,Opel Corsa,Compact,VAT deductible,3.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Premium,Standard Media,Safety Standard Package
15490,Opel Corsa,Compact,VAT deductible,355.0,Employee's car,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Premium,Premium Media,Safety Standard Package
15890,Opel Corsa,Compact,VAT deductible,8000.0,Used,Benzine,5.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.9,Premium,Premium Media,Safety Standard Package
15890,Opel Corsa,Compact,VAT deductible,8000.0,Used,Benzine,6.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.9,Premium,Premium Media,Safety Standard Package
15850,Opel Corsa,Compact,VAT deductible,3260.0,Demonstration,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.9,Premium,Premium Media,Safety Standard Package
16390,Opel Corsa,Sedans,VAT deductible,500.0,Demonstration,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
15980,Opel Corsa,Compact,VAT deductible,8000.0,Used,Benzine,6.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
15991,Opel Corsa,Compact,VAT deductible,51.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.2,Premium,Premium Media,Safety Standard Package
15990,Opel Corsa,Compact,VAT deductible,5000.0,Used,Benzine,6.0,Alloy wheels,0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.6,Premium,Premium Media,Safety Standard Package
16990,Opel Corsa,Compact,VAT deductible,5000.0,Used,Benzine,6.0,Alloy wheels,0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Premium,Premium Media,Safety Standard Package
16691,Opel Corsa,Compact,VAT deductible,51.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.9,Premium,Premium Media,Safety Standard Package
16740,Opel Corsa,Sedans,VAT deductible,6.0,Demonstration,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
17450,Opel Corsa,Compact,VAT deductible,1647.3626086956522,New,Benzine,6.0,Voice Control,0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Premium,Premium Media,Safety Standard Package
17450,Opel Corsa,Compact,VAT deductible,1647.3626086956522,New,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
16940,Opel Corsa,Compact,VAT deductible,4.0,New,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
9990,Opel Corsa,Sedans,VAT deductible,1647.3626086956522,New,Benzine,5.0,Alloy wheels,0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1156.0,front,5.6,Standard,Premium Media,Safety Standard Package
9990,Opel Corsa,Sedans,VAT deductible,1647.3626086956522,Demonstration,Benzine,5.0,Alloy wheels,0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9990,Opel Corsa,Compact,VAT deductible,12.0,Used,Benzine,5.0,Catalytic Converter,0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5,Standard,Premium Media,Safety Standard Package
16990,Opel Corsa,Compact,VAT deductible,9.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Part/Full Leather,Automatic,1398.0,1163.0,front,6.2,Premium,Premium Media,Safety Standard Package
16950,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Standard,Premium Media,Safety Standard Package
17880,Opel Corsa,Sedans,VAT deductible,12.0,New,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
17777,Opel Corsa,Compact,VAT deductible,10.0,New,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.6,Premium,Premium Media,Safety Standard Package
17777,Opel Corsa,Compact,VAT deductible,10.0,Demonstration,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
17690,Opel Corsa,Sedans,VAT deductible,20.0,New,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
17680,Opel Corsa,Compact,VAT deductible,962.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Sport seats,Touch screen,Voice Control",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Premium,Premium Media,Safety Standard Package
17648,Opel Corsa,Compact,VAT deductible,22.0,Pre-registered,Benzine,5.0,"Alloy wheels,Catalytic Converter,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Standard,Standard Media,Safety Standard Package
17593,Opel Corsa,Compact,VAT deductible,14.0,Pre-registered,Benzine,6.0,"Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1364.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
17580,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen,Voice Control",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.6,Premium,Premium Media,Safety Standard Package
17490,Opel Corsa,Compact,VAT deductible,3000.0,Demonstration,Benzine,6.0,"Alloy wheels,Sport suspension",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.6,Premium,Premium Media,Safety Standard Package
17540,Opel Corsa,Sedans,VAT deductible,1647.3626086956522,New,Benzine,6.0,"Alloy wheels,Catalytic Converter",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
17491,Opel Corsa,Compact,VAT deductible,0.0,New,Benzine,6.0,"Alloy wheels,Touch screen",0.0,0.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.9,Premium,Premium Media,Safety Standard Package
17490,Opel Corsa,Sedans,VAT deductible,565.0,Used,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,0.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
17500,Opel Corsa,Compact,VAT deductible,10.0,New,Benzine,6.0,"Alloy wheels,Sport seats",0.0,0.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.2,Premium,Premium Media,Safety Standard Package
17490,Opel Corsa,Compact,VAT deductible,1647.3626086956522,New,Benzine,6.0,"Alloy wheels,Touch screen",0.0,0.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.6,Standard,Premium Media,Safety Standard Package
17490,Opel Corsa,Sedans,VAT deductible,1000.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter",0.0,0.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
17490,Opel Corsa,Compact,VAT deductible,2500.0,New,Benzine,6.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1237.0,front,5.2,Premium,Premium Media,Safety Standard Package
17450,Opel Corsa,Compact,VAT deductible,1647.3626086956522,Demonstration,Benzine,6.0,"Alloy wheels,Catalytic Converter",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
16940,Opel Corsa,Sedans,VAT deductible,5.0,Demonstration,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.2,Premium,Premium Media,Safety Standard Package
16950,Opel Corsa,Compact,VAT deductible,850.0,Demonstration,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.2,Premium,Premium Media,Safety Standard Package
